"  ACCESSOIRES";"4054293099452";1,00;15.5.2026 00:00:00;;"por888bord100100";"Pouf Royal";"100100";"888";"Bordeaux";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293062753";18,00;15.5.2026 00:00:00;;"por888coff100100";"Pouf Royal";"100100";"888";"Coffee";"Sortiment";""
"  ACCESSOIRES";"4054293072509";0,00;15.5.2026 00:00:00;;"por888grap100100";"Pouf Royal";"100100";"888";"Graphite";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293072516";0,00;15.5.2026 00:00:00;;"por888ivor100100";"Pouf Royal";"100100";"888";"Ivory";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293099445";1,00;15.5.2026 00:00:00;;"por888purp100100";"Pouf Royal";"100100";"888";"Purple";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293072523";0,00;15.5.2026 00:00:00;;"por888sand100100";"Pouf Royal";"100100";"888";"Sand";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293072547";0,00;15.5.2026 00:00:00;;"por888silv100100";"Pouf Royal";"100100";"888";"Silver";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293072530";0,00;15.5.2026 00:00:00;;"por888taup100100";"Pouf Royal";"100100";"888";"Taupe";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293069257";0,00;15.5.2026 00:00:00;;"sac595anth100100";"Samba Cushion";"100100";"595";"anthracite";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293106983";88,00;15.5.2026 00:00:00;;"sac595bord100100";"Samba Cushion";"100100";"595";"bordeaux";"Sortimentsverlasser";""
"  ACCESSOIRES";"4054293090404";0,00;15.5.2026 00:00:00;;"sac595ivor100100";"Samba Cushion";"100100";"595";"ivory";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293099605";10,00;15.5.2026 00:00:00;;"sac595lemo100100";"Samba Cushion";"100100";"595";"lemon";"Sortimentsverlasser";""
"  ACCESSOIRES";"4054293090411";0,00;15.5.2026 00:00:00;;"sac595popi100100";"Samba Cushion";"100100";"595";"powder pink";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293090428";0,00;15.5.2026 00:00:00;;"sac595silv100100";"Samba Cushion";"100100";"595";"silver";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293090435";0,00;15.5.2026 00:00:00;;"sac595taup100100";"Samba Cushion";"100100";"595";"taupe";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  ACCESSOIRES";"4054293114889";10,00;15.5.2026 00:00:00;;"sf8165crea100100";"Safari Blanket";"100100";"165";"crea";"Sortiment";""
"  ACCESSOIRES";"4054293114896";86,00;15.5.2026 00:00:00;;"sf9165crea100100";"Safari Cushion";"100100";"165";"crea";"Sortiment";""
"  ACCESSOIRES";"4054293068205";0,00;15.5.2026 00:00:00;;"sli475crea070140";"Slip Stop";"070140";"475";"cream";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293068212";21,00;15.5.2026 00:00:00;;"sli475crea110160";"Slip Stop";"110160";"475";"cream";"Sortiment";""
"  ACCESSOIRES";"4054293085943";0,00;15.5.2026 00:00:00;;"sli475crea150220";"Slip Stop";"150220";"475";"cream";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293085950";8,00;15.5.2026 00:00:00;;"sli475crea180270";"Slip Stop";"180270";"475";"cream";"Sortiment";""
"  ACCESSOIRES";"4054293114988";45,00;15.5.2026 00:00:00;;"va8245anth100100";"Valley Blanket";"100100";"245";"anth";"Sortiment";""
"  ACCESSOIRES";"4054293115008";0,00;15.5.2026 00:00:00;;"va8245ivor100100";"Valley Blanket";"100100";"245";"ivor";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293115022";54,00;15.5.2026 00:00:00;;"va8245silv100100";"Valley Blanket";"100100";"245";"silv";"Sortiment";""
"  ACCESSOIRES";"4054293115046";161,00;15.5.2026 00:00:00;;"va9245anth100100";"Valley Cushion";"100100";"245";"anth";"Sortiment";""
"  ACCESSOIRES";"4054293115060";23,00;15.5.2026 00:00:00;;"va9245ivor100100";"Valley Cushion";"100100";"245";"ivor";"Sortiment";""
"  ACCESSOIRES";"4054293115084";63,00;15.5.2026 00:00:00;;"va9245silv100100";"Valley Cushion";"100100";"245";"silv";"Sortiment";""
"  ACCESSOIRES";"4054293115107";5,00;15.5.2026 00:00:00;;"wa8305blue100100";"Waves Blanket";"100100";"305";"blue";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293115114";0,00;15.5.2026 00:00:00;;"wa8305silv100100";"Waves Blanket";"100100";"305";"silv";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293115121";0,00;15.5.2026 00:00:00;;"wa8305taup100100";"Waves Blanket";"100100";"305";"taup";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  ACCESSOIRES";"4054293115138";17,00;15.5.2026 00:00:00;;"wa9305blue100100";"Waves Cushion";"100100";"305";"blue";"Sortiment";""
"  ACCESSOIRES";"4054293115145";46,00;15.5.2026 00:00:00;;"wa9305silv100100";"Waves Cushion";"100100";"305";"silv";"Sortiment";""
"  ACCESSOIRES";"4054293115152";0,00;15.5.2026 00:00:00;;"wa9305taup100100";"Waves Cushion";"100100";"305";"taup";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  BASIC";"4054293109458";0,00;15.5.2026 00:00:00;;"ari880redd040060";"Ariana";"040060";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109441";0,00;15.5.2026 00:00:00;;"ari880redd080150";"Ariana";"080150";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109434";0,00;15.5.2026 00:00:00;;"ari880redd100300";"Ariana";"100300";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293110256";0,00;15.5.2026 00:00:00;;"ari880redd120170";"Ariana";"120170";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109427";0,00;15.5.2026 00:00:00;;"ari880redd160230";"Ariana";"160230";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109410";0,00;15.5.2026 00:00:00;;"ari880redd200290";"Ariana";"200290";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109403";0,00;15.5.2026 00:00:00;;"ari880redd240340";"Ariana";"240340";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109397";0,00;15.5.2026 00:00:00;;"ari880redd300400";"Ariana";"300400";"880";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109526";0,00;15.5.2026 00:00:00;;"ari881redd040060";"Ariana";"040060";"881";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109519";16,00;15.5.2026 00:00:00;;"ari881redd080150";"Ariana";"080150";"881";"redd";"Sortimentsverlasser";""
"  BASIC";"4054293109502";0,00;15.5.2026 00:00:00;;"ari881redd100300";"Ariana";"100300";"881";"redd";"Sortimentsverlasser";"Ware in Bestellung -Ankunft geplant  "
"  BASIC";"4054293110263";0,00;15.5.2026 00:00:00;;"ari881redd120170";"Ariana";"120170";"881";"redd";"Sortimentsverlasser";"Ware in Bestellung -Ankunft geplant  "
"  BASIC";"4054293109496";0,00;15.5.2026 00:00:00;;"ari881redd160230";"Ariana";"160230";"881";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109489";0,00;15.5.2026 00:00:00;;"ari881redd200290";"Ariana";"200290";"881";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109472";1,00;15.5.2026 00:00:00;;"ari881redd240340";"Ariana";"240340";"881";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109465";0,00;15.5.2026 00:00:00;;"ari881redd300400";"Ariana";"300400";"881";"redd";"Sortimentsverlasser";"Ware in Bestellung -Ankunft geplant  "
"  BASIC";"4054293109595";0,00;15.5.2026 00:00:00;;"ari882redd040060";"Ariana";"040060";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109588";0,00;15.5.2026 00:00:00;;"ari882redd080150";"Ariana";"080150";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109571";0,00;15.5.2026 00:00:00;;"ari882redd100300";"Ariana";"100300";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293110270";0,00;15.5.2026 00:00:00;;"ari882redd120170";"Ariana";"120170";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109564";0,00;15.5.2026 00:00:00;;"ari882redd160230";"Ariana";"160230";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109557";0,00;15.5.2026 00:00:00;;"ari882redd200290";"Ariana";"200290";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109540";0,00;15.5.2026 00:00:00;;"ari882redd240340";"Ariana";"240340";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109533";0,00;15.5.2026 00:00:00;;"ari882redd300400";"Ariana";"300400";"882";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109663";0,00;15.5.2026 00:00:00;;"ari883redd040060";"Ariana";"040060";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109656";6,00;15.5.2026 00:00:00;;"ari883redd080150";"Ariana";"080150";"883";"redd";"Sortimentsverlasser";""
"  BASIC";"4054293109649";0,00;15.5.2026 00:00:00;;"ari883redd100300";"Ariana";"100300";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293110287";0,00;15.5.2026 00:00:00;;"ari883redd120170";"Ariana";"120170";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109632";0,00;15.5.2026 00:00:00;;"ari883redd160230";"Ariana";"160230";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109625";0,00;15.5.2026 00:00:00;;"ari883redd200290";"Ariana";"200290";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109618";0,00;15.5.2026 00:00:00;;"ari883redd240340";"Ariana";"240340";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293109601";0,00;15.5.2026 00:00:00;;"ari883redd300400";"Ariana";"300400";"883";"redd";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115169";0,00;15.5.2026 00:00:00;;"Cay970grey080150";"Canyon";"080150";"970";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115176";12,00;15.5.2026 00:00:00;;"Cay970grey120170";"Canyon";"120170";"970";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115183";0,00;15.5.2026 00:00:00;;"Cay970grey160230";"Canyon";"160230";"970";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115190";0,00;15.5.2026 00:00:00;;"Cay970grey200290";"Canyon";"200290";"970";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115206";0,00;15.5.2026 00:00:00;;"Cay970grey240330";"Canyon";"240330";"970";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115213";0,00;15.5.2026 00:00:00;;"Cay970taup080150";"Canyon";"080150";"970";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115220";0,00;15.5.2026 00:00:00;;"Cay970taup120170";"Canyon";"120170";"970";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115237";0,00;15.5.2026 00:00:00;;"Cay970taup160230";"Canyon";"160230";"970";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115244";0,00;15.5.2026 00:00:00;;"Cay970taup200290";"Canyon";"200290";"970";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115251";1,00;15.5.2026 00:00:00;;"Cay970taup240330";"Canyon";"240330";"970";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115268";40,00;15.5.2026 00:00:00;;"Cay971grey080150";"Canyon";"080150";"971";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115275";20,00;15.5.2026 00:00:00;;"Cay971grey120170";"Canyon";"120170";"971";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115282";0,00;15.5.2026 00:00:00;;"Cay971grey160230";"Canyon";"160230";"971";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115299";22,00;15.5.2026 00:00:00;;"Cay971grey200290";"Canyon";"200290";"971";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115305";12,00;15.5.2026 00:00:00;;"Cay971grey240330";"Canyon";"240330";"971";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115312";15,00;15.5.2026 00:00:00;;"Cay971taup080150";"Canyon";"080150";"971";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115329";14,00;15.5.2026 00:00:00;;"Cay971taup120170";"Canyon";"120170";"971";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115336";3,00;15.5.2026 00:00:00;;"Cay971taup160230";"Canyon";"160230";"971";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115343";22,00;15.5.2026 00:00:00;;"Cay971taup200290";"Canyon";"200290";"971";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115350";12,00;15.5.2026 00:00:00;;"Cay971taup240330";"Canyon";"240330";"971";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115367";30,00;15.5.2026 00:00:00;;"Cay972anth080150";"Canyon";"080150";"972";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115374";6,00;15.5.2026 00:00:00;;"Cay972anth120170";"Canyon";"120170";"972";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115381";0,00;15.5.2026 00:00:00;;"Cay972anth160230";"Canyon";"160230";"972";"anth";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115398";0,00;15.5.2026 00:00:00;;"Cay972anth200290";"Canyon";"200290";"972";"anth";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115404";7,00;15.5.2026 00:00:00;;"Cay972anth240330";"Canyon";"240330";"972";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115411";20,00;15.5.2026 00:00:00;;"Cay972crea080150";"Canyon";"080150";"972";"crea";"Sortimentsverlasser";""
"  BASIC";"4054293115428";4,00;15.5.2026 00:00:00;;"Cay972crea120170";"Canyon";"120170";"972";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115435";0,00;15.5.2026 00:00:00;;"Cay972crea160230";"Canyon";"160230";"972";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115442";0,00;15.5.2026 00:00:00;;"Cay972crea200290";"Canyon";"200290";"972";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115459";0,00;15.5.2026 00:00:00;;"Cay972crea240330";"Canyon";"240330";"972";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115466";24,00;15.5.2026 00:00:00;;"Cay973anth080150";"Canyon";"080150";"973";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115473";11,00;15.5.2026 00:00:00;;"Cay973anth120170";"Canyon";"120170";"973";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115480";16,00;15.5.2026 00:00:00;;"Cay973anth160230";"Canyon";"160230";"973";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115497";8,00;15.5.2026 00:00:00;;"Cay973anth200290";"Canyon";"200290";"973";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115503";10,00;15.5.2026 00:00:00;;"Cay973anth240330";"Canyon";"240330";"973";"anth";"Sortimentsverlasser";""
"  BASIC";"4054293115510";0,00;15.5.2026 00:00:00;;"Cay973crea080150";"Canyon";"080150";"973";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115527";0,00;15.5.2026 00:00:00;;"Cay973crea120170";"Canyon";"120170";"973";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115534";0,00;15.5.2026 00:00:00;;"Cay973crea160230";"Canyon";"160230";"973";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115541";0,00;15.5.2026 00:00:00;;"Cay973crea200290";"Canyon";"200290";"973";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115558";0,00;15.5.2026 00:00:00;;"Cay973crea240330";"Canyon";"240330";"973";"crea";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115565";34,00;15.5.2026 00:00:00;;"Cay974blue080150";"Canyon";"080150";"974";"blue";"Sortimentsverlasser";""
"  BASIC";"4054293115572";0,00;15.5.2026 00:00:00;;"Cay974blue120170";"Canyon";"120170";"974";"blue";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115589";0,00;15.5.2026 00:00:00;;"Cay974blue160230";"Canyon";"160230";"974";"blue";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115596";4,00;15.5.2026 00:00:00;;"Cay974blue200290";"Canyon";"200290";"974";"blue";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115602";8,00;15.5.2026 00:00:00;;"Cay974blue240330";"Canyon";"240330";"974";"blue";"Sortimentsverlasser";""
"  BASIC";"4054293115619";2,00;15.5.2026 00:00:00;;"Cay974grey080150";"Canyon";"080150";"974";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115626";0,00;15.5.2026 00:00:00;;"Cay974grey120170";"Canyon";"120170";"974";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115633";0,00;15.5.2026 00:00:00;;"Cay974grey160230";"Canyon";"160230";"974";"grey";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115640";7,00;15.5.2026 00:00:00;;"Cay974grey200290";"Canyon";"200290";"974";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115657";10,00;15.5.2026 00:00:00;;"Cay974grey240330";"Canyon";"240330";"974";"grey";"Sortimentsverlasser";""
"  BASIC";"4054293115664";0,00;15.5.2026 00:00:00;;"Cay974taup080150";"Canyon";"080150";"974";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115671";0,00;15.5.2026 00:00:00;;"Cay974taup120170";"Canyon";"120170";"974";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115688";0,00;15.5.2026 00:00:00;;"Cay974taup160230";"Canyon";"160230";"974";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115695";0,00;15.5.2026 00:00:00;;"Cay974taup200290";"Canyon";"200290";"974";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115701";0,00;15.5.2026 00:00:00;;"Cay974taup240330";"Canyon";"240330";"974";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115718";0,00;15.5.2026 00:00:00;;"Cay975taup080150";"Canyon";"080150";"975";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115725";16,00;15.5.2026 00:00:00;;"Cay975taup120170";"Canyon";"120170";"975";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115732";15,00;15.5.2026 00:00:00;;"Cay975taup160230";"Canyon";"160230";"975";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115749";0,00;15.5.2026 00:00:00;;"Cay975taup200290";"Canyon";"200290";"975";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293115756";6,00;15.5.2026 00:00:00;;"Cay975taup240330";"Canyon";"240330";"975";"taup";"Sortimentsverlasser";""
"  BASIC";"4054293115763";6,00;15.5.2026 00:00:00;;"Cay976blue160230s";"Canyon";"160230s";"976";"blue";"Sortimentsverlasser";""
"  BASIC";"4054293115770";0,00;15.5.2026 00:00:00;;"Cay976taup160230s";"Canyon";"160230s";"976";"taup";"Sortimentsverlasser";"Ausläufer- kein weiterer Wareneingang"
"  BASIC";"4054293052105";55,00;15.5.2026 00:00:00;;"cur490ivor060110";"Curacao";"060110";"490";"ivory";"Sortiment";""
"  BASIC";"4054293052112";0,00;15.5.2026 00:00:00;;"cur490ivor080150";"Curacao";"080150";"490";"ivory";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  BASIC";"4054293052129";62,00;15.5.2026 00:00:00;;"cur490ivor120170";"Curacao";"120170";"490";"ivory";"Sortiment";""
"  BASIC";"4054293052136";16,00;15.5.2026 00:00:00;;"cur490ivor160230";"Curacao";"160230";"490";"ivory";"Sortiment";""
"  BASIC";"4054293052143";31,00;15.5.2026 00:00:00;;"cur490ivor200290";"Curacao";"200290";"490";"ivory";"Sortiment";""
"  BASIC";"4054293051818";55,00;15.5.2026 00:00:00;;"cur490petr";"Curacao";"080150";"490";"petrol";"Sortiment";""
"  BASIC";"4054293051801";40,00;15.5.2026 00:00:00;;"cur490petr060110";"Curacao";"060110";"490";"petrol";"Sortiment";""
"  BASIC";"4054293051825";83,00;15.5.2026 00:00:00;;"cur490petr120170";"Curacao";"120170";"490";"petrol";"Sortiment";""
"  BASIC";"4054293051832";65,00;15.5.2026 00:00:00;;"cur490petr160230";"Curacao";"160230";"490";"petrol";"Sortiment";""
"  BASIC";"4054293051849";16,00;15.5.2026 00:00:00;;"cur490petr200290";"Curacao";"200290";"490";"petrol";"Sortiment";""
"  BASIC";"4054293051900";60,00;15.5.2026 00:00:00;;"cur490popi060110";"Curacao";"060110";"490";"powder pink";"Sortiment";""
"  BASIC";"4054293051917";30,00;15.5.2026 00:00:00;;"cur490popi080150";"Curacao";"080150";"490";"powder pink";"Sortiment";""
"  BASIC";"4054293051924";95,00;15.5.2026 00:00:00;;"cur490popi120170";"Curacao";"120170";"490";"powder pink";"Sortiment";""
"  BASIC";"4054293051931";41,00;15.5.2026 00:00:00;;"cur490popi160230";"Curacao";"160230";"490";"powder pink";"Sortiment";""
"  BASIC";"4054293051948";88,00;15.5.2026 00:00:00;;"cur490popi200290";"Curacao";"200290";"490";"powder pink";"Sortiment";""
"  BASIC";"4054293052150";53,00;15.5.2026 00:00:00;;"cur490silv060110";"Curacao";"060110";"490";"silver";"Sortiment";""
"  BASIC";"4054293052167";0,00;15.5.2026 00:00:00;;"cur490silv080150";"Curacao";"080150";"490";"silver";"Sortiment";"Ware in Bestellung -Ankunft geplant  "
"  BASIC";"4054293052174";70,00;15.5.2026 00:00:00;;"cur490silv120170";"Curacao";"120170";"490";"silver";"Sortiment";""
"  BASIC";"4054293052181";21,00;15.5.2026 00:00:00;;"cur490silv160230";"Curacao";"160230";"490";"silver";"Sortiment";""
